id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
146222,87,3,3,19,1,18,10,5.0,20.0
146277,87,7,3,13,1,33,67,81.0,48.0
146374,87,13,3,19,1,13,61,8.0,60.0
146458,87,18,3,19,1,33,73,29.0,88.0
146648,87,27,0,9,27,28,56,24.0,50.0
146697,87,29,0,9,22,33,33,34.0,41.0
146751,87,31,0,9,22,12,17,15.0,25.0
146760,87,32,0,9,27,19,52,31.0,51.0
146836,87,35,3,13,1,38,63,77.0,34.0
146847,87,36,3,19,1,52,55,62.0,85.0
146871,87,38,1,5,1,30,53,75.0,38.0
146901,87,41,3,19,1,28,25,11.0,37.0
146903,87,41,3,19,1,41,51,67.0,80.0
146907,87,41,3,19,1,49,51,64.0,22.0
146936,87,44,3,19,1,45,52,68.0,30.0
147025,87,49,3,19,1,42,49,42.0,70.0
147054,87,51,2,2,20,10,49,38.0,10.0
147062,87,51,3,19,1,32,45,55.0,44.0
147086,87,53,3,19,1,35,36,34.0,67.0
147112,87,54,3,19,1,21,47,29.0,51.0
147139,87,55,3,19,1,9,72,7.0,55.0
147149,87,56,3,19,1,43,51,58.0,52.0
147171,87,57,0,9,27,24,21,34.0,20.0
147174,87,57,3,19,1,29,51,27.0,80.0
147177,87,57,3,19,1,22,55,32.0,65.0
147187,87,58,3,19,1,49,55,29.0,15.0
147234,87,60,3,19,1,44,48,51.0,78.0
147246,87,61,3,19,1,49,25,39.0,64.0
147250,87,61,3,13,26,52,47,87.0,32.0
147261,87,62,3,19,1,24,35,28.0,13.0
147269,87,62,3,19,1,53,49,46.0,80.0
147326,87,67,3,19,1,56,49,65.0,65.0
147500,87,78,3,19,1,66,51,66.0,75.0
147510,87,79,3,19,1,27,49,45.0,50.0
147512,87,79,3,13,26,39,61,91.0,69.0
147534,87,80,0,1,27,40,45,44.0,47.0
147582,87,85,3,13,1,19,89,32.0,76.0
147593,87,85,1,5,1,28,93,38.0,32.0
147596,87,85,3,13,1,44,69,68.0,91.0
147640,87,88,0,10,27,33,86,32.0,85.0
147641,87,88,3,19,1,32,85,26.0,64.0
146202,201,2,1,21,1,30,0,35.0,35.0
146221,201,3,0,9,27,39,22,18.0,10.0
146233,201,4,3,19,1,29,12,9.0,10.0
146245,201,5,3,19,1,21,12,19.0,27.0
146257,201,5,0,9,22,38,7,38.0,0.0
146259,201,5,1,21,1,38,0,31.0,22.0
146263,201,6,3,19,1,72,12,73.0,28.0
146366,201,13,0,1,27,30,16,15.0,6.0
146450,201,18,0,1,27,55,28,65.0,45.0
146479,201,20,3,19,1,25,5,32.0,7.0
146508,201,20,3,13,1,32,12,70.0,95.0
146597,201,24,3,13,1,15,23,33.0,40.0
146660,201,27,3,19,1,93,7,79.0,9.0
146666,201,27,3,19,1,83,7,83.0,18.0
146674,201,28,1,21,1,93,0,89.0,39.0
146685,201,28,3,4,0,87,7,83.0,40.0
146763,201,32,3,13,26,52,17,29.0,26.0
146810,201,34,0,1,27,14,37,15.0,12.0
146814,201,34,3,13,1,3,23,35.0,32.0
146837,201,35,3,19,1,77,34,73.0,59.0
146845,201,36,3,19,1,62,12,34.0,26.0
146897,201,41,1,21,1,76,0,71.0,35.0
146910,201,42,0,8,27,80,7,80.0,6.0
146934,201,44,3,19,1,29,8,35.0,25.0
146939,201,44,0,8,22,90,10,94.0,0.0
146941,201,45,1,21,1,94,0,75.0,17.0
146952,201,45,0,8,27,92,14,93.0,8.0
146956,201,45,0,9,27,96,13,89.0,10.0
146957,201,45,3,19,1,89,10,82.0,8.0
146968,201,46,0,9,27,32,5,30.0,1.0
146970,201,46,3,19,1,30,1,57.0,6.0
147021,201,48,1,21,1,56,0,35.0,25.0
147036,201,50,1,21,1,81,0,89.0,30.0
147059,201,51,3,19,1,30,5,27.0,27.0
147066,201,52,3,19,1,63,8,57.0,29.0
147109,201,54,0,10,27,30,10,30.0,5.0
147152,201,56,3,19,1,70,1,65.0,17.0
147192,201,58,1,21,1,66,0,62.0,44.0
147208,201,59,3,19,1,51,5,36.0,5.0
147212,201,59,1,21,1,43,0,69.0,21.0
147232,201,60,1,21,1,55,0,35.0,20.0
147238,201,60,3,19,1,80,2,70.0,11.0
147241,201,61,3,19,1,75,7,68.0,14.0
147245,201,61,1,21,1,70,0,49.0,25.0
147267,201,62,3,19,1,62,12,43.0,24.0
147297,201,65,3,19,1,18,7,16.0,9.0
147301,201,65,0,9,22,25,14,27.0,12.0
147322,201,67,3,19,1,69,7,64.0,10.0
147341,201,67,3,19,1,59,6,43.0,14.0
147345,201,68,1,21,1,56,0,37.0,23.0
147384,201,70,3,19,1,60,2,54.0,16.0
147409,201,72,3,19,1,92,7,80.0,7.0
147488,201,78,3,19,1,66,3,74.0,30.0
147517,201,79,0,9,27,74,16,64.0,7.0
147518,201,79,3,19,1,64,7,31.0,13.0
147557,201,83,3,19,1,20,13,33.0,7.0
