id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
1270262,478,74,0,8,27,87,22,97.0,29.0
1270420,478,85,3,19,1,74,18,90.0,32.0
1270447,478,87,3,19,1,17,54,35.0,31.0
1270497,478,89,0,8,27,91,30,95.0,30.0
1270542,478,95,1,21,1,76,0,88.0,21.0
1270558,478,96,0,9,22,14,99,22.0,100.0
1270583,478,97,0,8,27,62,5,72.0,7.0
1270584,478,97,0,8,27,72,7,90.0,15.0
1270606,478,98,0,8,27,92,17,96.0,16.0
1270610,478,98,3,19,1,95,6,79.0,15.0
1269158,574,0,3,20,26,78,32,88.0,37.0
1269181,574,2,3,19,1,35,43,28.0,47.0
1269271,574,7,0,8,27,36,40,69.0,41.0
1269275,574,7,0,8,27,79,35,82.0,39.0
1269313,574,9,3,19,1,92,12,88.0,23.0
1269347,574,10,0,8,22,36,14,34.0,15.0
1269348,574,10,0,8,22,34,15,28.0,20.0
1269350,574,10,3,19,1,28,20,30.0,8.0
1269368,574,11,0,1,27,67,22,73.0,16.0
1269378,574,12,0,8,22,29,16,28.0,16.0
1269379,574,12,3,19,1,28,16,36.0,33.0
1269410,574,14,3,19,1,84,31,81.0,15.0
1269424,574,15,0,10,22,39,12,43.0,0.0
1269430,574,15,0,8,27,59,4,56.0,10.0
1269434,574,16,3,19,1,68,28,71.0,22.0
1269436,574,16,3,19,1,67,28,56.0,23.0
1269441,574,16,3,19,1,68,31,74.0,43.0
1269460,574,17,0,8,22,57,6,56.0,20.0
1269477,574,18,0,8,22,69,9,61.0,0.0
1269516,574,20,3,19,1,35,22,31.0,12.0
1269534,574,21,0,10,27,33,32,29.0,38.0
1269538,574,21,0,1,22,31,35,40.0,16.0
1269670,574,30,3,19,1,94,12,89.0,26.0
1269707,574,32,0,8,27,46,13,44.0,14.0
1269720,574,33,3,19,1,60,8,60.0,30.0
1269730,574,34,0,9,27,31,15,36.0,9.0
1269732,574,34,0,8,27,36,9,35.0,9.0
1269733,574,34,3,19,1,35,9,47.0,30.0
1269749,574,35,0,1,27,41,33,30.0,35.0
1269763,574,36,0,8,22,33,33,28.0,39.0
1269766,574,36,3,19,1,32,34,32.0,40.0
1269769,574,36,0,8,22,29,32,37.0,31.0
1269771,574,36,0,10,27,37,31,31.0,30.0
1269843,574,40,0,8,22,13,15,20.0,28.0
1269954,574,50,3,19,1,32,5,37.0,10.0
1270016,574,53,0,10,22,84,41,100.0,100.0
1270035,574,57,0,10,22,31,3,32.0,9.0
1270037,574,57,0,10,27,32,9,34.0,12.0
1270049,574,58,3,19,1,71,26,88.0,12.0
1270059,574,58,0,8,27,32,18,37.0,19.0
1270060,574,59,2,0,5,37,19,46.0,22.0
1270061,574,59,0,8,27,46,22,60.0,39.0
1270063,574,59,3,19,5,60,39,77.0,70.0
1270073,574,59,3,19,1,73,17,91.0,12.0
1270118,574,63,3,20,1,56,12,90.0,12.0
1270216,574,70,3,19,1,76,14,79.0,9.0
1270226,574,71,0,9,27,20,10,20.0,3.0
1270246,574,72,3,19,5,80,25,89.0,30.0
1270295,574,77,0,1,27,37,10,31.0,9.0
1270330,574,79,3,19,1,75,22,75.0,18.0
1270336,574,79,0,1,27,36,8,48.0,3.0
1270366,574,81,3,19,1,70,4,66.0,13.0
1270405,574,84,3,12,20,22,40,33.0,55.0
1270428,574,85,0,10,27,50,31,52.0,35.0
1270435,574,86,3,19,1,89,27,81.0,32.0
1270466,574,87,0,8,27,38,56,37.0,54.0
1270483,574,89,3,20,1,55,53,89.0,82.0
1270506,574,90,3,19,1,35,26,53.0,48.0
1270521,574,93,0,8,27,45,91,56.0,93.0
1270523,574,93,0,8,27,56,93,56.0,90.0
1270589,574,97,3,19,1,27,90,56.0,71.0
1270592,574,98,3,20,26,70,67,87.0,60.0
1269177,700,2,3,11,1,13,39,31.0,3.0
1269192,700,3,3,13,1,18,51,72.0,31.0
1269374,700,12,3,14,1,19,62,72.0,91.0
1269470,700,17,3,14,1,22,49,64.0,28.0
1269531,700,21,3,13,1,22,66,65.0,70.0
1269620,700,28,3,13,1,19,53,68.0,23.0
1269724,700,33,3,14,1,21,70,67.0,89.0
1269821,700,39,3,14,1,11,30,60.0,12.0
1269886,700,45,3,14,1,10,67,67.0,77.0
1269959,700,50,3,14,1,23,43,73.0,83.0
1270089,700,61,1,5,1,20,71,71.0,86.0
1270111,700,62,1,5,1,12,75,68.0,70.0
1270183,700,66,3,14,1,13,62,58.0,30.0
1270222,700,71,1,5,1,26,56,85.0,93.0
1270415,700,85,3,14,1,28,79,77.0,61.0
1269151,824,0,1,5,1,45,64,64.0,67.0
1269450,824,16,3,19,1,22,21,20.0,14.0
1269454,824,16,3,13,1,33,27,62.0,93.0
1269464,824,17,3,19,1,43,65,55.0,69.0
1269545,824,21,3,19,1,55,67,58.0,76.0
1269562,824,22,0,8,22,47,71,44.0,66.0
1269564,824,23,3,19,1,44,66,44.0,71.0
1269603,824,26,3,19,1,40,10,54.0,4.0
1269614,824,28,1,21,1,57,0,61.0,8.0
1269616,824,28,3,19,1,53,0,40.0,20.0
