id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
1102375,482,0,0,9,22,34,88,36.0,100.0
1102521,482,7,0,9,22,45,48,68.0,28.0
1102539,482,8,3,19,1,48,46,41.0,20.0
1102560,482,9,0,9,27,26,79,28.0,80.0
1102561,482,9,3,19,1,28,80,29.0,77.0
1102563,482,9,3,19,1,27,72,10.0,60.0
1102569,482,9,3,19,1,52,30,64.0,2.0
1102573,482,10,3,19,1,66,18,63.0,31.0
1102599,482,11,0,10,22,94,77,100.0,100.0
1102641,482,13,0,10,22,62,91,69.0,100.0
1102721,482,18,0,8,27,56,17,64.0,16.0
1102722,482,18,0,8,27,64,16,70.0,3.0
1102724,482,18,3,19,1,70,3,64.0,5.0
1102837,482,26,0,9,27,44,84,61.0,83.0
1103002,482,38,0,8,22,57,77,61.0,100.0
1103027,482,39,3,19,1,43,84,43.0,94.0
1103039,482,40,0,8,27,34,92,40.0,89.0
1103042,482,40,0,8,27,40,89,40.0,95.0
1103114,482,44,0,9,22,4,6,26.0,0.0
1103140,482,45,0,1,27,28,82,31.0,70.0
1103151,482,46,3,12,1,62,97,72.0,96.0
1103217,482,50,3,19,1,44,54,46.0,97.0
1103220,482,50,3,19,1,54,85,36.0,74.0
1103257,482,52,3,19,1,68,58,63.0,60.0
1103279,482,54,0,1,27,97,63,98.0,47.0
1103299,482,55,0,1,27,27,68,29.0,69.0
1103353,482,60,0,1,27,14,60,24.0,88.0
1103388,482,62,3,19,1,41,18,35.0,8.0
1103419,482,64,0,1,22,73,33,85.0,11.0
1103480,482,67,0,1,27,66,33,54.0,25.0
1103495,482,67,0,8,22,80,24,79.0,24.0
1103561,482,70,3,12,1,56,55,69.0,56.0
1103630,482,74,3,19,1,18,51,33.0,41.0
1103655,482,77,3,19,1,61,14,71.0,8.0
1103682,482,79,3,19,1,54,55,45.0,37.0
1103782,482,86,0,9,22,8,18,0.0,0.0
1102400,526,1,0,8,22,58,93,56.0,86.0
1102402,526,1,3,19,1,56,86,65.0,60.0
1102407,526,2,3,19,1,77,82,64.0,68.0
1102451,526,4,0,9,27,59,88,41.0,77.0
1102463,526,5,3,19,1,60,92,67.0,91.0
1102479,526,5,0,9,22,42,65,45.0,66.0
1102524,526,7,0,9,22,42,81,43.0,86.0
1102572,526,10,3,19,1,64,32,66.0,18.0
