id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
1924871,129,2,3,19,1,57,60,48.0,47.0
1924985,129,8,0,10,27,85,7,89.0,4.0
1925183,129,18,0,8,27,62,52,60.0,57.0
1925186,129,18,1,5,1,63,50,65.0,70.0
1925198,129,20,0,1,27,66,33,77.0,0.0
1925219,129,21,5,18,12,96,60,0.0,0.0
1925594,129,46,0,8,22,72,37,35.0,15.0
1925600,129,47,3,19,1,48,51,29.0,38.0
1925684,129,51,5,18,9,91,37,0.0,0.0
1925767,129,57,0,10,27,51,75,50.0,78.0
1925790,129,59,0,8,22,56,5,55.0,4.0
1925791,129,59,0,8,22,55,4,52.0,0.0
1925837,129,62,3,19,1,66,9,94.0,15.0
1924843,159,1,0,9,27,62,94,48.0,91.0
1924884,159,3,3,19,1,27,84,6.0,55.0
1924911,159,5,3,19,1,60,72,47.0,76.0
1924928,159,6,3,19,1,61,92,41.0,68.0
1924930,159,6,3,19,1,57,79,54.0,94.0
1924932,159,6,3,19,1,44,77,22.0,60.0
1924934,159,6,3,19,1,30,80,33.0,60.0
1924996,159,9,3,19,1,67,91,38.0,92.0
1924999,159,9,3,19,1,64,69,67.0,98.0
1925001,159,9,3,13,1,58,63,95.0,4.0
1925007,159,10,1,3,19,100,0,89.0,54.0
1925021,159,10,3,19,1,64,42,74.0,24.0
1925023,159,10,3,19,1,66,26,66.0,35.0
1925032,159,10,3,19,1,67,59,83.0,82.0
1925047,159,11,3,20,1,57,67,97.0,68.0
1925132,159,16,3,19,1,43,92,28.0,92.0
1925204,159,21,0,10,22,35,78,65.0,91.0
1925232,159,23,0,8,27,86,78,82.0,72.0
1925233,159,23,5,18,11,82,72,100.0,100.0
1925329,159,30,0,9,27,53,92,8.0,84.0
1925330,159,30,0,8,27,8,84,7.0,85.0
1925339,159,31,3,20,26,78,77,97.0,71.0
1925387,159,34,3,19,1,25,69,30.0,70.0
1925464,159,39,3,19,1,72,93,43.0,88.0
1925583,159,45,3,19,1,31,94,14.0,80.0
1925587,159,45,3,13,1,70,78,68.0,9.0
1925739,159,56,3,19,1,54,54,30.0,82.0
1925741,159,56,3,19,1,57,66,48.0,87.0
1925751,159,56,3,19,1,79,65,64.0,55.0
1925775,159,58,0,8,27,90,59,88.0,15.0
1925779,159,58,0,8,27,88,6,85.0,13.0
1925781,159,58,3,4,19,85,13,96.0,65.0
1924842,192,1,3,19,1,34,12,38.0,6.0
1924850,192,1,0,9,27,26,21,13.0,17.0
1924866,192,2,3,19,1,31,48,37.0,71.0
1924869,192,2,3,19,1,21,37,32.0,87.0
1924880,192,3,3,19,1,17,28,42.0,25.0
1924948,192,7,3,19,1,23,23,8.0,52.0
1924951,192,7,3,19,1,31,33,48.0,27.0
1924954,192,7,3,19,1,29,38,44.0,86.0
1924982,192,8,3,19,1,32,41,46.0,58.0
1925066,192,12,3,19,1,15,15,31.0,11.0
1925107,192,15,3,12,1,44,15,56.0,19.0
1925124,192,16,0,1,27,52,18,61.0,33.0
1925130,192,16,0,9,22,54,24,58.0,25.0
1925151,192,17,3,19,1,26,50,33.0,76.0
1925156,192,17,3,19,1,41,24,56.0,25.0
1925158,192,17,3,19,1,38,33,41.0,72.0
1925177,192,18,3,19,1,34,42,39.0,77.0
1925180,192,18,3,19,1,54,33,66.0,39.0
1925197,192,20,3,13,1,17,13,66.0,33.0
1925203,192,21,0,9,22,58,15,65.0,22.0
1925235,192,23,3,19,1,14,16,33.0,21.0
1925259,192,25,3,19,1,30,30,31.0,61.0
1925281,192,26,3,13,1,52,33,37.0,40.0
1925301,192,27,3,19,1,29,30,19.0,50.0
1925305,192,27,3,19,1,43,24,54.0,23.0
1925309,192,27,3,19,1,42,24,64.0,7.0
1925325,192,30,3,13,1,67,25,91.0,15.0
1925353,192,33,1,5,1,34,31,35.0,75.0
1925375,192,34,3,19,1,46,45,54.0,25.0
1925377,192,34,3,19,1,38,33,51.0,60.0
1925385,192,34,3,19,1,63,11,74.0,14.0
1925416,192,36,3,19,1,41,19,36.0,32.0
1925418,192,37,3,19,1,45,9,56.0,22.0
1925432,192,37,3,19,1,46,36,45.0,24.0
1925451,192,39,3,19,1,40,37,41.0,69.0
1925453,192,39,3,19,1,46,31,46.0,80.0
1925461,192,39,3,19,1,51,36,38.0,13.0
1925477,192,40,3,19,1,27,7,11.0,43.0
1925522,192,42,3,19,1,45,30,48.0,53.0
1925524,192,42,3,19,1,62,15,77.0,23.0
1925528,192,42,3,19,1,55,9,53.0,30.0
1925539,192,42,3,19,1,59,49,72.0,26.0
1925575,192,44,3,19,1,16,11,6.0,27.0
1925577,192,45,3,19,1,24,10,40.0,22.0
1925601,192,47,3,19,1,29,38,31.0,80.0
1925621,192,47,3,19,1,34,64,34.0,67.0
1925623,192,47,3,19,1,27,43,25.0,6.0
1925626,192,48,3,19,1,16,25,9.0,37.0
1925633,192,48,3,14,1,27,45,49.0,63.0
1925671,192,50,3,19,1,11,25,33.0,6.0
1925674,192,51,3,19,1,23,9,38.0,25.0
1925786,192,59,3,13,1,8,7,54.0,19.0
1925919,192,66,0,9,27,31,26,25.0,31.0
1925962,192,69,0,9,27,6,15,16.0,35.0
1926089,192,79,3,19,1,34,60,14.0,44.0
1926094,192,79,0,9,22,30,15,38.0,19.0
1926122,192,80,3,19,1,62,2,55.0,23.0
1926125,192,80,3,19,1,50,9,66.0,25.0
1926136,192,81,3,19,1,53,36,62.0,25.0
1926138,192,81,3,19,1,56,36,53.0,75.0
1926150,192,83,3,13,1,39,31,65.0,28.0
1926190,192,85,3,12,1,40,41,56.0,59.0
1926209,192,86,3,19,1,41,36,43.0,49.0
1926211,192,86,3,19,1,44,25,47.0,44.0
1926218,192,86,3,19,1,46,27,48.0,41.0
1926243,192,90,3,19,1,37,29,40.0,17.0
1926245,192,90,3,13,1,36,14,69.0,11.0
1926263,192,91,3,19,1,44,47,67.0,29.0
1926285,192,91,3,19,1,56,20,56.0,56.0
1926299,192,93,0,9,22,34,5,36.0,4.0
1926304,192,93,3,13,1,34,26,75.0,44.0
1926350,192,96,3,19,1,39,64,39.0,61.0
1926021,284,72,0,1,27,91,40,90.0,46.0
1926035,284,73,0,9,22,56,9,50.0,0.0
1926044,284,75,3,19,1,17,5,8.0,11.0
1926082,284,78,3,19,1,24,17,15.0,26.0
1926147,284,81,5,18,10,90,40,100.0,100.0
1926222,284,87,0,8,27,25,16,33.0,5.0
1926231,284,87,3,19,1,65,41,58.0,27.0
1926325,284,95,0,8,22,97,10,94.0,0.0
1924815,297,0,3,19,1,47,25,28.0,25.0
1924828,297,0,3,19,1,36,22,16.0,12.0
1924854,297,1,3,19,1,37,67,54.0,12.0
1924894,297,4,3,19,1,19,23,34.0,9.0
1924909,297,5,3,12,1,39,31,58.0,28.0
1924912,297,5,3,13,1,47,76,70.0,93.0
1924915,297,5,3,19,1,45,71,29.0,63.0
1924917,297,5,3,19,1,56,76,28.0,65.0
1924926,297,5,3,19,1,26,40,39.0,58.0
1924969,297,8,3,19,20,22,29,27.0,5.0
1924987,297,8,3,19,1,25,70,22.0,89.0
1924990,297,8,3,19,1,22,51,18.0,75.0
1924993,297,9,3,19,1,36,62,27.0,82.0
1924998,297,9,3,19,1,37,62,64.0,69.0
1925015,297,10,3,19,20,33,67,61.0,42.0
1925027,297,10,3,19,1,43,70,42.0,48.0
1925029,297,10,3,19,1,39,71,66.0,65.0
1925031,297,10,3,19,1,55,69,67.0,59.0
1925038,297,11,3,19,1,26,60,41.0,47.0
1925040,297,11,3,19,1,27,65,37.0,46.0
1925042,297,11,3,19,1,26,60,38.0,82.0
1925045,297,11,0,8,27,30,92,49.0,83.0
1925046,297,11,3,19,1,49,83,57.0,67.0
1925114,297,15,3,19,1,28,71,10.0,74.0
1925119,297,16,0,10,22,63,83,62.0,93.0
1925128,297,16,3,19,1,29,72,46.0,76.0
1925137,297,16,0,8,27,57,63,61.0,62.0
1925140,297,16,1,5,1,52,60,39.0,39.0
1925145,297,17,3,19,1,39,54,56.0,49.0
1925147,297,17,3,19,1,46,50,53.0,25.0
1925279,297,26,0,10,27,62,80,25.0,61.0
1925466,297,39,3,19,1,31,71,27.0,59.0
1925468,297,39,3,19,1,36,85,28.0,56.0
1925488,297,40,3,19,1,57,27,78.0,6.0
1925494,297,41,3,19,1,86,12,94.0,52.0
1925509,297,42,3,19,1,59,33,75.0,66.0
1925532,297,42,0,10,22,26,57,33.0,84.0
1925585,297,45,3,19,1,22,61,33.0,68.0
1925618,297,47,3,19,1,38,53,38.0,31.0
1925664,297,50,0,8,27,36,37,40.0,42.0
1925666,297,50,3,19,1,40,42,48.0,33.0
1925708,297,54,1,5,1,52,57,54.0,28.0
1925731,297,55,0,8,22,39,51,32.0,46.0
1925733,297,56,3,19,1,32,46,51.0,3.0
1925737,297,56,3,19,1,38,28,49.0,43.0
1925745,297,56,3,19,1,57,30,56.0,77.0
1925758,297,57,3,19,1,60,47,45.0,42.0
1925792,297,59,0,9,22,45,96,48.0,100.0
1925828,297,61,3,19,1,8,67,14.0,70.0
1925843,297,62,3,19,1,29,60,23.0,82.0
1925857,297,63,3,19,1,69,91,69.0,68.0
1925859,297,63,3,19,1,75,93,79.0,76.0
1925871,297,64,3,19,1,60,75,70.0,93.0
1925877,297,64,3,19,1,54,81,54.0,70.0
1925882,297,64,3,19,1,64,79,67.0,89.0
1925888,297,65,0,9,22,57,85,60.0,96.0
1925911,297,66,3,19,1,47,73,42.0,78.0
1925916,297,66,3,19,1,40,73,61.0,81.0
1925948,297,69,3,19,1,46,70,31.0,87.0
1925994,297,70,3,19,1,20,70,11.0,54.0
1926000,297,71,3,19,1,46,58,64.0,80.0
1926013,297,71,0,8,27,43,77,45.0,85.0
1926015,297,71,3,19,1,45,85,62.0,94.0
1926026,297,72,0,1,27,53,61,67.0,81.0
1926049,297,76,3,13,1,2,16,31.0,13.0
1926064,297,76,5,18,17,71,47,100.0,100.0
1926093,297,79,3,19,1,55,81,70.0,85.0
1926097,297,79,3,19,1,56,80,58.0,27.0
1926275,297,91,0,9,22,28,57,64.0,80.0
1924914,299,5,3,19,1,65,90,45.0,71.0
1924978,299,8,3,19,1,38,59,57.0,95.0
1924980,299,8,3,19,1,42,68,48.0,64.0
1925026,299,10,3,19,1,66,62,43.0,70.0
1925030,299,10,3,19,1,66,65,55.0,69.0
1925125,299,16,0,8,22,39,67,36.0,68.0
1925127,299,16,3,19,1,36,68,29.0,72.0
1925202,299,21,0,8,22,42,85,35.0,78.0
1925278,299,26,3,19,1,34,67,62.0,80.0
1925388,299,34,0,8,27,30,70,31.0,62.0
1925390,299,34,2,0,1,31,62,47.0,50.0
1925400,299,35,0,9,27,67,7,72.0,11.0
1925512,299,42,0,9,22,73,68,82.0,87.0
1925701,299,53,3,19,21,73,47,84.0,66.0
1925715,299,55,3,19,1,72,49,68.0,45.0
1925750,299,56,3,19,1,61,84,79.0,65.0
1925826,299,61,0,1,27,52,69,16.0,71.0
1925847,299,63,3,19,1,66,76,61.0,35.0
1925855,299,63,3,19,1,91,88,82.0,98.0
1925860,299,63,3,19,1,79,76,71.0,72.0
1925872,299,64,3,19,1,70,93,70.0,69.0
1925874,299,64,3,19,1,78,84,74.0,93.0
1925889,299,65,0,9,27,60,96,58.0,87.0
1925891,299,65,3,19,1,58,87,77.0,66.0
1925893,299,65,3,4,19,89,83,96.0,43.0
1925912,299,66,3,19,1,42,78,29.0,51.0
1925917,299,66,3,19,1,61,81,69.0,74.0
1925982,299,70,0,10,27,37,65,34.0,68.0
1926008,299,71,0,9,22,59,90,56.0,100.0
1926016,299,71,3,19,1,62,94,86.0,89.0
1926029,299,73,3,19,1,77,73,62.0,97.0
1926054,299,76,3,12,1,38,56,37.0,81.0
1926095,299,79,0,8,22,70,85,62.0,81.0
1926096,299,79,3,19,1,62,81,56.0,80.0
1924927,300,5,3,19,1,39,58,61.0,92.0
1924929,300,6,3,19,1,41,68,57.0,79.0
1924942,300,6,3,19,1,55,25,68.0,3.0
1924977,300,8,3,19,1,37,44,38.0,59.0
1925017,300,10,3,19,1,48,41,68.0,51.0
1925025,300,10,3,19,1,63,38,66.0,62.0
1925039,300,11,3,19,1,41,47,27.0,65.0
1925041,300,11,3,19,1,37,46,26.0,60.0
1925053,300,11,0,10,27,54,3,61.0,10.0
1925055,300,11,3,19,1,61,10,66.0,12.0
1925057,300,11,3,19,1,36,22,24.0,22.0
1925060,300,11,3,19,1,34,45,26.0,68.0
1925341,300,31,0,10,22,94,54,96.0,50.0
1925425,300,37,3,19,1,29,24,5.0,25.0
1925472,300,40,3,19,1,55,42,58.0,86.0
1925508,300,41,3,19,1,65,3,59.0,33.0
1925607,300,47,0,10,27,32,18,32.0,10.0
1925617,300,47,3,19,1,44,34,38.0,53.0
1925619,300,47,3,19,1,38,31,28.0,8.0
1925634,300,48,0,1,27,51,37,48.0,31.0
1925636,300,48,0,9,22,48,31,53.0,27.0
1925650,300,49,0,9,27,39,6,36.0,8.0
1925652,300,49,0,8,27,36,8,31.0,7.0
1925716,300,55,3,13,1,68,45,92.0,85.0
1925738,300,56,3,19,1,49,43,54.0,54.0
1925742,300,56,3,19,1,48,87,40.0,66.0
1925749,300,56,3,19,1,55,54,61.0,84.0
1925752,300,56,3,19,1,64,55,83.0,90.0
1925846,300,63,3,19,1,53,58,66.0,76.0
1925925,300,67,3,19,1,62,34,73.0,11.0
1925998,300,71,3,19,1,40,35,34.0,51.0
1926063,300,76,3,19,21,72,23,71.0,47.0
1926084,300,78,3,19,1,29,38,14.0,44.0
1926180,300,85,0,9,27,55,72,44.0,77.0
1926182,300,85,3,19,1,44,77,38.0,93.0
1926317,300,95,3,19,1,55,38,86.0,6.0
1926341,300,96,3,19,1,67,33,75.0,25.0
1926152,301,83,3,19,1,38,61,10.0,57.0
1926160,301,84,0,1,27,71,66,77.0,79.0
1926164,301,84,0,10,27,69,76,67.0,78.0
1925830,303,62,2,0,1,40,88,59.0,93.0
1925858,303,63,3,19,1,69,68,75.0,93.0
1925861,303,63,3,19,1,71,72,73.0,66.0
1925873,303,64,3,19,1,70,69,78.0,84.0
1925875,303,64,3,19,1,74,93,61.0,93.0
1925884,303,64,0,8,27,67,89,70.0,77.0
1925900,303,65,1,3,19,100,0,96.0,67.0
1925926,303,67,3,19,1,73,11,62.0,42.0
1925946,303,69,0,8,22,81,98,54.0,93.0
1925947,303,69,3,19,1,54,93,46.0,70.0
1925959,303,69,0,9,27,82,91,88.0,73.0
1925961,303,69,0,8,27,88,73,94.0,85.0
1925987,303,70,0,8,22,51,88,44.0,75.0
1926020,303,72,1,3,19,100,100,91.0,40.0
1926028,303,73,3,12,1,67,81,77.0,73.0
1926057,303,76,2,0,1,63,99,86.0,95.0
1926058,303,76,3,4,19,86,95,89.0,42.0
1926143,303,81,0,8,27,61,76,64.0,81.0
1926235,303,88,0,8,27,86,75,89.0,76.0
1926280,303,91,0,8,27,10,88,19.0,86.0
1926282,303,91,0,8,27,19,86,62.0,87.0
1926318,303,95,0,8,27,86,6,96.0,9.0
1926321,303,95,0,8,27,96,9,99.0,52.0
1926322,303,95,0,8,22,99,52,85.0,0.0
1926329,303,95,0,8,27,98,14,98.0,11.0
1926332,303,95,0,8,27,98,11,99.0,12.0
1926340,303,96,3,19,1,73,43,67.0,33.0
1926113,325,80,3,19,1,65,79,81.0,84.0
1926116,325,80,3,19,1,74,84,85.0,96.0
1926130,325,81,3,19,1,78,75,69.0,95.0
1926132,325,81,3,19,1,72,80,68.0,67.0
1926134,325,81,3,19,1,74,79,63.0,74.0
1926193,325,85,0,1,27,58,41,63.0,31.0
1926203,325,86,3,19,1,49,49,57.0,28.0
1926264,325,91,3,19,1,67,29,97.0,3.0
1926273,325,91,3,19,1,74,54,72.0,43.0
1926283,325,91,0,9,27,38,13,64.0,20.0
1926284,325,91,3,19,1,64,20,56.0,20.0
1926345,325,96,3,19,1,22,95,30.0,84.0
1924868,331,2,3,19,1,11,59,21.0,37.0
1924879,331,3,3,19,1,10,58,17.0,28.0
1924897,331,4,3,19,1,9,43,10.0,7.0
1924947,331,7,3,19,1,6,49,23.0,23.0
1924949,331,7,3,19,1,8,52,25.0,65.0
1925011,331,10,3,13,1,13,35,61.0,81.0
1925035,331,10,3,14,1,7,52,46.0,16.0
1925161,331,17,3,13,1,18,54,51.0,6.0
1925234,331,23,4,17,11,0,0,18.0,28.0
1925256,331,24,3,19,1,20,56,35.0,13.0
1925299,331,26,3,19,1,23,40,33.0,61.0
1925302,331,27,3,19,1,19,50,24.0,71.0
1925343,331,31,0,10,27,4,50,3.0,48.0
