id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
1541739,126,7,3,19,1,60,6,55.0,5.0
1541862,126,13,3,19,1,60,69,67.0,57.0
1541886,126,15,3,19,1,51,71,44.0,64.0
1541934,126,18,0,8,22,60,9,58.0,5.0
1542053,126,27,0,8,27,90,44,89.0,48.0
1542140,126,32,3,19,1,40,61,32.0,48.0
1542165,126,34,0,10,27,2,59,2.0,59.0
1542207,126,37,3,19,1,59,6,55.0,1.0
1542210,126,37,3,19,1,58,6,41.0,3.0
1542276,126,41,3,19,1,68,60,61.0,47.0
1542329,126,45,3,19,1,50,51,45.0,62.0
1542447,126,52,3,12,1,68,72,66.0,97.0
1542456,126,52,3,19,1,71,90,69.0,76.0
1542567,126,59,3,19,1,61,99,46.0,89.0
1542583,126,60,3,19,1,47,82,48.0,75.0
1542613,126,62,0,1,27,74,35,87.0,44.0
1542728,126,69,0,8,27,70,6,71.0,6.0
1542730,126,69,0,8,22,71,6,71.0,9.0
1542733,126,69,3,19,1,69,15,65.0,37.0
1542753,126,70,3,13,1,65,95,47.0,53.0
1542780,126,72,0,8,27,79,45,97.0,28.0
1542814,126,75,0,8,22,31,9,30.0,10.0
1542817,126,75,0,8,22,30,10,25.0,11.0
1542819,126,75,0,8,27,25,11,31.0,11.0
1542820,126,75,0,8,27,31,11,20.0,7.0
1543050,126,89,2,2,20,5,39,17.0,50.0
1543092,126,92,0,9,22,22,5,26.0,3.0
1543098,126,92,0,8,27,25,17,22.0,12.0
1543101,126,93,1,5,1,27,20,17.0,18.0
1541588,525,0,3,12,1,15,65,7.0,44.0
1541623,525,1,1,21,1,53,100,52.0,91.0
1541681,525,5,2,2,20,4,55,8.0,31.0
1541700,525,5,3,4,2,90,85,87.0,71.0
1541724,525,6,3,19,1,33,91,41.0,95.0
1541808,525,10,3,19,1,29,78,21.0,66.0
1541820,525,11,3,19,1,33,83,35.0,33.0
1541834,525,12,3,19,1,57,78,84.0,91.0
1541837,525,12,0,8,27,78,91,76.0,87.0
1541877,525,15,3,19,1,40,74,33.0,64.0
1541884,525,15,3,19,1,33,79,46.0,83.0
1541900,525,16,0,9,22,23,75,30.0,93.0
1541963,525,20,1,21,1,36,100,56.0,86.0
1542012,525,24,1,21,1,46,100,46.0,64.0
1542036,525,26,3,12,1,64,95,72.0,87.0
1542087,525,30,3,12,20,45,81,53.0,69.0
1542095,525,30,3,19,1,42,76,18.0,67.0
1542138,525,32,0,1,27,18,71,30.0,70.0
1542222,525,38,3,19,1,48,71,79.0,81.0
1542225,525,39,3,19,1,74,94,62.0,84.0
1542229,525,39,3,19,1,68,96,82.0,95.0
1542243,525,40,3,12,1,30,77,35.0,63.0
1542245,525,40,3,19,1,32,70,34.0,71.0
