id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
2255248,129,0,3,19,1,48,48,27.0,33.0
2255442,129,10,0,1,27,8,46,29.0,41.0
2255484,129,13,0,8,22,66,92,64.0,100.0
2255522,129,14,0,8,27,28,58,30.0,69.0
2255543,129,15,0,1,27,64,85,65.0,84.0
2255587,129,18,0,8,27,79,37,80.0,46.0
2255597,129,19,0,8,22,52,11,45.0,14.0
2255713,129,24,3,19,1,56,52,60.0,31.0
2255844,129,32,3,19,1,77,54,69.0,41.0
2255941,129,37,3,19,1,71,68,63.0,87.0
2256123,129,48,3,19,1,68,21,84.0,48.0
2256149,129,49,0,1,27,93,36,95.0,49.0
2256169,129,50,0,8,27,88,38,94.0,39.0
2256171,129,50,5,18,9,94,39,0.0,0.0
2256210,129,51,0,8,27,90,35,89.0,46.0
2256211,129,51,5,18,12,89,46,0.0,0.0
2256217,129,52,0,8,22,89,34,84.0,36.0
2256219,129,52,3,19,1,84,36,81.0,22.0
2256286,129,55,3,19,1,71,37,75.0,60.0
2256293,129,56,5,18,12,97,51,0.0,0.0
2256419,129,64,0,10,27,17,18,35.0,45.0
2256475,129,67,0,8,27,62,25,65.0,27.0
2256537,129,72,3,12,1,68,81,68.0,78.0
2256553,129,73,3,19,5,36,20,38.0,9.0
2256557,129,73,3,19,1,67,45,89.0,87.0
2256657,129,78,3,19,1,71,50,71.0,50.0
2256659,129,78,3,19,1,72,32,85.0,36.0
2256732,129,84,0,10,27,45,14,60.0,26.0
2255258,152,0,3,19,1,35,88,39.0,92.0
2255261,152,0,3,19,1,31,92,31.0,62.0
2255283,152,1,0,9,22,57,93,60.0,92.0
2255325,152,3,3,19,1,70,88,67.0,43.0
2255340,152,4,3,19,1,68,90,64.0,53.0
2255437,152,9,3,4,2,90,88,91.0,55.0
2255559,152,17,0,10,27,58,85,61.0,80.0
2255560,152,17,3,19,1,61,80,72.0,64.0
2255572,152,17,3,19,1,45,93,31.0,82.0
2255593,152,18,0,1,27,44,90,61.0,100.0
2255641,152,21,0,9,27,27,73,27.0,55.0
2255664,152,22,0,9,27,33,88,36.0,76.0
