id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
2612149,265,72,0,9,27,45,48,48.0,42.0
2612152,265,72,3,19,1,42,55,29.0,60.0
2612164,265,72,3,19,1,63,35,74.0,22.0
2612179,265,73,3,19,1,47,48,33.0,33.0
2612186,265,73,3,13,1,33,40,69.0,92.0
2612195,265,74,3,19,1,37,46,33.0,21.0
2612219,265,75,0,8,27,64,73,73.0,79.0
2612221,265,75,3,19,1,73,79,82.0,96.0
2612241,265,76,0,9,22,46,47,41.0,61.0
2612254,265,77,3,19,1,62,83,64.0,98.0
2612310,265,80,0,8,22,49,32,47.0,36.0
2612311,265,80,3,19,1,47,36,41.0,46.0
2612319,265,81,1,6,19,70,93,85.0,43.0
2612348,265,82,1,5,1,58,49,89.0,5.0
2612352,265,83,1,3,19,100,0,96.0,42.0
2612356,265,83,1,3,19,100,0,98.0,48.0
2612415,265,87,3,19,1,71,89,66.0,98.0
2612438,265,88,3,19,1,72,27,74.0,48.0
2612450,265,88,3,19,1,35,14,50.0,15.0
2612453,265,88,3,19,1,46,53,41.0,56.0
2612462,265,89,3,19,1,58,69,62.0,74.0
2612483,265,89,0,9,22,28,23,30.0,23.0
2612514,265,91,0,8,22,41,81,35.0,80.0
2612521,265,92,0,8,27,32,78,34.0,82.0
2612523,265,92,2,0,5,34,82,49.0,79.0
2612524,265,92,0,8,27,49,79,76.0,86.0
2610934,373,4,3,19,1,66,14,64.0,4.0
2610985,373,6,0,8,22,38,4,34.0,7.0
2610987,373,6,3,19,1,34,7,23.0,4.0
2610998,373,6,3,19,1,66,19,97.0,9.0
2611018,373,8,0,8,27,88,9,88.0,13.0
2611020,373,8,0,8,22,88,13,100.0,100.0
2611040,373,9,0,8,27,74,6,73.0,8.0
2611184,373,19,3,12,20,39,10,28.0,4.0
2611186,373,19,3,12,1,38,11,30.0,7.0
2611205,373,21,0,8,22,71,16,63.0,10.0
2611206,373,21,3,19,1,63,10,92.0,48.0
2611216,373,22,3,20,26,82,21,86.0,33.0
2611257,373,24,3,19,1,55,14,67.0,10.0
2611316,373,28,0,8,22,67,17,63.0,18.0
2611396,373,32,0,8,27,76,23,76.0,33.0
2611435,373,35,3,19,1,74,2,75.0,7.0
2611441,373,35,0,9,22,60,15,76.0,23.0
2611448,373,36,0,9,22,25,3,30.0,9.0
2611593,373,45,0,8,27,85,7,87.0,14.0
2611616,373,46,0,8,22,72,29,79.0,42.0
2611624,373,47,0,1,22,27,17,32.0,24.0
2611629,373,47,2,0,1,64,7,94.0,31.0
2611668,373,48,3,19,1,33,18,45.0,31.0
2611670,373,48,0,8,22,51,12,45.0,6.0
2611672,373,48,0,8,27,45,6,47.0,20.0
2611674,373,48,3,13,1,47,20,74.0,80.0
2611782,373,53,0,8,27,12,9,16.0,10.0
2611830,373,56,0,8,22,28,13,27.0,0.0
2611903,373,59,3,19,1,80,37,76.0,66.0
2611942,373,61,0,8,27,54,19,57.0,28.0
2611943,373,61,0,8,27,57,28,60.0,27.0
2611994,373,63,3,19,1,53,52,66.0,17.0
2610947,480,4,3,13,1,40,37,34.0,100.0
2610994,480,6,3,19,1,76,69,54.0,82.0
2611100,480,12,0,10,22,34,92,33.0,100.0
2611190,480,19,0,8,27,88,40,91.0,40.0
2611210,480,22,3,19,1,76,42,67.0,32.0
2611265,480,25,5,18,10,73,46,100.0,100.0
2611306,480,28,0,1,22,56,85,54.0,88.0
2611308,480,28,3,19,1,54,88,51.0,84.0
2611310,480,28,0,8,27,51,84,54.0,85.0
2611335,480,30,0,10,27,42,82,37.0,92.0
2611337,480,30,3,19,1,37,92,12.0,73.0
2611432,480,35,3,19,1,37,73,56.0,55.0
2611556,480,43,1,6,19,69,3,87.0,55.0
2611586,480,44,3,19,1,71,88,73.0,75.0
2611651,480,48,3,19,1,41,99,24.0,93.0
2611746,480,52,3,19,1,70,91,80.0,61.0
2611792,480,54,3,19,1,27,36,23.0,21.0
2611848,480,57,3,19,1,69,93,75.0,83.0
2611915,480,60,3,19,1,70,23,77.0,39.0
2611924,480,60,3,19,1,39,83,12.0,68.0
2611964,480,62,3,19,1,51,48,71.0,46.0
2611967,480,62,3,19,1,77,66,70.0,84.0
2611992,480,63,3,19,1,50,95,47.0,68.0
2612187,480,74,3,19,1,69,92,38.0,74.0
2612213,480,74,3,19,1,75,71,69.0,62.0
2612250,480,77,3,19,1,67,89,56.0,91.0
2612253,480,77,3,19,1,60,79,62.0,83.0
2612287,480,79,0,9,22,32,96,38.0,100.0
2612315,480,80,3,19,1,49,84,72.0,90.0
2612410,480,86,0,8,27,42,73,48.0,90.0
2612440,480,88,3,19,1,73,72,86.0,55.0
2612459,480,89,0,8,27,57,56,61.0,88.0
2612461,480,89,3,19,1,61,88,58.0,69.0
2611960,803,62,3,19,20,29,81,44.0,92.0
2611999,803,64,3,19,1,12,81,10.0,93.0
2612036,803,65,3,19,1,64,91,68.0,85.0
2612118,803,70,3,19,1,54,88,34.0,76.0
2612140,803,72,0,9,22,29,89,33.0,91.0
2612320,803,81,0,10,27,15,57,17.0,57.0
2612335,803,82,3,19,1,61,81,62.0,59.0
2612343,803,82,0,1,27,90,65,86.0,60.0
2612396,803,86,3,19,1,71,84,81.0,91.0
2612398,803,86,3,19,1,77,83,74.0,88.0
2612527,803,92,3,13,20,11,61,14.0,19.0
2612537,803,93,3,19,1,20,86,3.0,81.0
2612543,803,93,3,19,1,61,83,81.0,89.0
2612559,803,94,1,21,1,26,100,32.0,84.0
2610909,1047,2,3,19,1,41,74,30.0,63.0
2610919,1047,3,3,19,1,43,30,62.0,18.0
2610923,1047,3,3,19,1,35,45,28.0,61.0
2610941,1047,4,3,12,20,62,79,75.0,77.0
2611035,1047,9,0,1,27,39,33,25.0,24.0
2611051,1047,10,3,19,1,45,33,48.0,24.0
2611135,1047,16,0,1,27,37,38,47.0,16.0
2611162,1047,18,3,19,1,39,18,30.0,12.0
2611241,1047,24,0,8,27,42,75,45.0,75.0
2611246,1047,24,3,19,1,39,52,41.0,94.0
2611273,1047,25,1,5,1,60,34,57.0,34.0
2611275,1047,25,3,19,1,58,21,38.0,26.0
2611363,1047,30,3,19,1,25,25,43.0,12.0
2611379,1047,31,3,19,1,52,30,44.0,13.0
