id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
1257339,654,6,3,14,1,7,52,57.0,33.0
1257372,654,8,1,5,1,14,45,67.0,80.0
1257501,654,15,1,5,1,20,66,69.0,54.0
1257530,654,16,3,19,1,14,50,18.0,68.0
1257532,654,16,3,14,1,15,56,53.0,40.0
1257544,654,17,3,14,1,12,62,57.0,16.0
1257640,654,21,3,19,1,12,44,22.0,25.0
1257777,654,28,3,13,26,14,68,68.0,34.0
1257846,654,31,3,11,1,15,58,30.0,90.0
1258056,654,46,4,16,9,100,100,7.0,35.0
1258129,654,49,3,14,1,15,47,71.0,42.0
1258137,654,49,3,11,20,14,47,24.0,39.0
1258183,654,52,4,17,1,100,100,20.0,21.0
1258375,654,64,3,11,1,14,44,32.0,72.0
1258415,654,67,3,19,1,21,44,31.0,72.0
1258463,654,71,1,5,1,7,83,65.0,93.0
1258514,654,74,4,16,12,100,100,6.0,61.0
1258577,654,79,3,11,1,12,56,21.0,38.0
1258579,654,79,3,14,1,20,66,67.0,77.0
1258594,654,79,3,19,1,14,42,22.0,62.0
1258616,654,80,4,16,13,100,100,11.0,68.0
1258617,654,81,3,14,1,13,41,71.0,65.0
1258650,654,83,1,5,1,10,86,70.0,79.0
1258701,654,85,4,16,9,100,100,6.0,48.0
1258707,654,86,1,5,1,13,54,72.0,29.0
1257228,705,0,1,21,1,23,0,37.0,3.0
1257244,705,1,1,21,1,50,0,63.0,4.0
1257249,705,1,0,8,27,56,1,56.0,4.0
1257258,705,2,3,13,1,19,3,55.0,2.0
1257266,705,2,3,12,1,29,4,33.0,1.0
1257286,705,3,1,21,1,60,0,41.0,6.0
1257419,705,10,3,19,1,38,6,26.0,14.0
1257471,705,12,0,9,27,25,10,21.0,36.0
1257616,705,20,0,1,27,71,16,61.0,12.0
1257620,705,20,3,19,1,75,4,59.0,10.0
1257711,705,25,3,19,1,31,17,37.0,26.0
1257751,705,26,3,19,1,59,1,63.0,2.0
1257811,705,30,1,21,1,15,0,33.0,2.0
1257820,705,30,3,12,20,28,14,37.0,21.0
1257855,705,32,3,19,1,67,7,60.0,20.0
1257869,705,32,2,0,1,37,16,74.0,24.0
1257870,705,33,3,19,1,74,24,71.0,19.0
1257921,705,37,1,21,1,52,0,56.0,9.0
1257926,705,38,1,21,1,57,0,59.0,12.0
1257928,705,38,3,19,1,61,4,55.0,13.0
1257951,705,39,3,19,1,76,2,68.0,8.0
1258080,705,46,3,13,1,43,57,75.0,3.0
1258085,705,47,3,12,20,33,17,42.0,37.0
1258097,705,47,3,19,1,44,12,38.0,33.0
1258111,705,48,1,21,1,85,0,86.0,15.0
1258172,705,51,0,8,22,17,11,20.0,0.0
1258214,705,54,3,19,1,60,6,64.0,17.0
1258242,705,55,1,21,1,69,0,72.0,9.0
1258244,705,55,3,19,1,72,3,67.0,11.0
1258309,705,60,3,19,1,74,6,69.0,22.0
1258313,705,60,0,8,27,85,4,75.0,8.0
1258390,705,66,3,19,1,37,21,33.0,32.0
1258395,705,66,1,21,1,67,0,86.0,12.0
1258405,705,66,3,19,1,29,14,36.0,30.0
1258412,705,67,1,21,1,52,0,56.0,10.0
1258414,705,67,3,19,1,41,6,21.0,44.0
1258487,705,73,0,9,27,8,9,4.0,12.0
1258519,705,75,2,0,1,42,4,75.0,6.0
1258520,705,75,3,19,1,75,6,76.0,5.0
1258542,705,76,3,19,1,59,7,59.0,21.0
1258563,705,77,2,0,1,63,4,95.0,5.0
1258564,705,77,3,4,19,95,5,97.0,71.0
1258665,705,83,3,19,1,5,23,29.0,14.0
1258674,705,84,1,21,1,78,0,78.0,8.0
1258676,705,84,3,19,1,79,5,77.0,11.0
1258680,705,84,1,21,1,81,0,82.0,10.0
1258682,705,84,3,4,19,86,6,90.0,36.0
1258717,705,87,1,21,1,21,0,15.0,12.0
1258727,705,88,1,5,1,36,12,74.0,67.0
1258737,705,88,3,4,19,72,20,88.0,69.0
1258778,705,90,3,19,1,35,24,52.0,28.0
1258526,2388,75,3,19,1,88,69,77.0,66.0
1258536,2388,76,3,19,1,42,99,52.0,96.0
1258540,2388,76,3,13,1,43,85,54.0,46.0
1258572,2388,78,3,12,1,66,85,70.0,92.0
1258584,2388,79,3,19,1,61,89,66.0,95.0
1258607,2388,80,0,9,22,51,93,57.0,97.0
1258653,2388,83,3,19,1,65,92,70.0,96.0
1258655,2388,83,3,19,1,65,94,71.0,98.0
1258718,2388,87,3,19,1,15,12,6.0,7.0
1258731,2388,88,3,12,1,79,57,86.0,49.0
1258736,2388,88,3,19,1,70,54,72.0,20.0
1258777,2388,90,3,19,1,34,56,35.0,24.0
1258796,2388,92,3,19,1,43,33,54.0,91.0
1257277,2577,3,1,21,1,74,100,75.0,89.0
1257279,2577,3,3,19,1,69,96,38.0,89.0
1257305,2577,4,3,19,1,31,94,16.0,75.0
1257349,2577,6,3,19,1,55,95,45.0,77.0
1257376,2577,8,1,21,1,70,100,60.0,82.0
1257378,2577,8,3,19,1,66,97,50.0,80.0
1257413,2577,9,3,19,1,35,84,35.0,72.0
1257479,2577,13,3,20,1,34,75,96.0,91.0
