id,player_id,time,event,action,action_result,x_begin,y_begin,x_end,y_end
2447783,139,5,2,0,1,53,92,70.0,79.0
2447800,139,5,0,8,22,33,96,36.0,100.0
2447819,139,6,0,10,27,23,61,18.0,50.0
2447877,139,9,3,13,1,32,41,68.0,91.0
2447884,139,9,3,19,1,63,75,51.0,45.0
2447891,139,9,0,8,27,95,71,92.0,69.0
2447892,139,9,3,19,21,92,69,86.0,54.0
2447897,139,10,1,3,19,100,2,87.0,56.0
2447957,139,13,3,19,1,34,94,38.0,68.0
2447981,139,15,3,12,1,18,49,26.0,28.0
2448041,139,18,0,9,22,37,89,44.0,100.0
2448125,139,23,3,19,1,66,80,70.0,93.0
2448127,139,23,3,19,1,66,93,70.0,88.0
2448159,139,24,0,8,27,44,83,43.0,80.0
2448168,139,25,3,20,21,84,73,87.0,56.0
2448183,139,26,3,19,20,70,47,90.0,21.0
2448198,139,26,3,19,1,76,88,94.0,88.0
2448268,139,30,1,5,1,71,83,62.0,71.0
2448306,139,32,0,8,27,72,90,69.0,92.0
2448350,139,35,0,8,27,93,68,97.0,68.0
2448352,139,35,3,4,19,97,68,90.0,38.0
2448358,139,36,0,9,27,23,94,15.0,93.0
2448422,139,39,2,0,1,47,51,76.0,32.0
2448459,139,41,3,13,1,41,74,65.0,78.0
2448496,139,42,0,9,27,14,85,19.0,79.0
2448714,139,55,3,19,1,36,93,26.0,93.0
2448718,139,55,0,8,22,34,97,30.0,95.0
2448719,139,55,3,19,1,30,95,24.0,95.0
2448742,139,56,0,8,22,14,95,34.0,100.0
2448776,139,58,0,8,22,20,97,22.0,100.0
2448849,139,63,0,8,22,35,95,30.0,93.0
2448851,139,63,3,19,1,30,93,29.0,93.0
2448859,139,63,3,19,1,71,47,65.0,33.0
2448872,139,64,0,10,27,54,44,56.0,43.0
2448890,139,65,3,19,1,35,67,33.0,56.0
2448895,139,65,3,19,1,64,77,80.0,92.0
2448897,139,65,3,19,1,70,81,77.0,93.0
2448962,139,69,0,9,22,40,87,44.0,76.0
2448968,139,69,0,8,27,56,96,68.0,93.0
2448988,139,70,0,8,22,79,76,72.0,70.0
2448989,139,70,3,19,5,72,70,68.0,68.0
2449008,139,71,3,19,1,34,73,36.0,54.0
2449130,139,80,0,9,27,21,83,31.0,69.0
2449194,139,83,3,19,1,29,75,29.0,53.0
2449241,139,86,0,8,27,63,69,62.0,67.0
2449278,139,88,0,9,22,26,95,23.0,91.0
2449284,139,88,0,10,27,25,85,26.0,87.0
2447672,155,0,3,19,1,24,34,24.0,76.0
2447685,155,0,3,12,1,17,32,30.0,33.0
2447707,155,1,3,19,1,26,28,29.0,6.0
2447739,155,3,3,19,1,28,7,35.0,23.0
2447742,155,3,3,19,1,25,7,26.0,17.0
2447744,155,3,3,19,1,22,7,7.0,54.0
2447747,155,3,3,19,1,21,15,23.0,36.0
2447779,155,4,3,19,1,30,28,35.0,7.0
2447817,155,6,2,2,20,10,37,9.0,56.0
2447830,155,7,3,19,1,14,14,24.0,44.0
2447899,155,10,0,1,27,87,56,100.0,100.0
2447906,155,10,3,19,1,45,45,37.0,51.0
2447923,155,11,3,19,1,10,21,10.0,38.0
2448004,155,16,3,13,1,14,9,60.0,19.0
2448163,155,25,3,19,1,30,29,39.0,8.0
2448253,155,29,3,19,1,20,16,26.0,34.0
2448257,155,29,3,19,1,21,11,8.0,54.0
2448261,155,29,3,19,1,30,10,32.0,44.0
2448298,155,32,3,19,1,10,22,27.0,36.0
2448300,155,32,3,19,1,8,24,22.0,38.0
2448337,155,34,0,10,27,38,23,47.0,23.0
2448340,155,34,3,19,1,31,24,39.0,3.0
2448375,155,37,0,1,27,43,64,60.0,67.0
2448416,155,39,0,10,27,24,71,10.0,66.0
2448429,155,39,3,19,1,37,22,43.0,72.0
2448446,155,40,3,19,1,30,21,37.0,26.0
2448451,155,40,0,10,27,25,29,33.0,39.0
2448455,155,40,1,5,1,29,36,29.0,63.0
2448457,155,41,3,13,1,29,30,36.0,94.0
2448532,155,45,3,19,1,7,12,26.0,5.0
2448611,155,49,0,1,27,9,47,14.0,50.0
2448627,155,50,3,19,1,27,37,29.0,82.0
2448665,155,52,3,19,1,22,33,30.0,48.0
2448727,155,56,0,10,27,23,50,32.0,19.0
2448729,155,56,3,19,1,32,19,31.0,9.0
2448774,155,58,3,19,1,9,56,5.0,72.0
2448803,155,60,3,13,1,20,14,64.0,26.0
2448814,155,60,3,13,5,12,45,31.0,49.0
2448843,155,63,2,2,20,4,44,100.0,100.0
2448856,155,63,3,19,1,30,32,34.0,24.0
2448878,155,64,3,19,1,32,30,44.0,26.0
2448883,155,65,3,19,1,28,19,39.0,10.0
2448887,155,65,3,19,1,30,22,29.0,52.0
2448956,155,69,3,19,1,28,28,32.0,44.0
2448994,155,71,3,19,5,35,37,42.0,32.0
2449002,155,71,3,19,1,26,28,12.0,61.0
2449011,155,71,3,19,1,26,27,37.0,8.0
2449149,155,81,3,19,1,29,37,33.0,83.0
2449233,155,86,3,19,1,30,65,38.0,69.0
2449362,155,92,2,2,1,5,56,12.0,89.0
2449365,155,92,2,2,1,11,71,56.0,95.0
2447690,157,0,3,19,1,69,46,71.0,73.0
2447722,157,2,3,13,1,46,54,74.0,7.0
2447725,157,2,3,19,1,72,30,69.0,10.0
2447807,157,6,1,5,1,37,35,42.0,37.0
2447809,157,6,3,19,1,40,45,57.0,46.0
2447847,157,8,0,8,27,13,52,17.0,44.0
2447848,157,8,2,0,1,17,44,37.0,34.0
2447849,157,8,3,19,1,37,34,56.0,66.0
2447868,157,8,3,13,1,61,50,78.0,95.0
2447962,157,14,3,19,1,29,54,45.0,27.0
2447973,157,14,3,19,1,58,83,89.0,94.0
2447989,157,15,3,19,1,69,89,77.0,93.0
2447995,157,15,3,19,1,68,90,76.0,84.0
